index,id,release_date,production_budget,worldwide_gross,genre_ids
Red Sparrow,52,2018,69000000,145951861,Mystery
Red Sparrow,52,2018,69000000,145951861,Thriller
Red State,22,2011,4000000,1983596,Horror
Red State,22,2011,4000000,1983596,Action
Red State,22,2011,4000000,1983596,Thriller
Red Tails,61,2012,58000000,50365498,Drama
Red Tails,61,2012,58000000,50365498,Action
Red Tails,61,2012,58000000,50365498,Adventure
Red Tails,61,2012,58000000,50365498,History
Red Tails,61,2012,58000000,50365498,War
Redemption,97,2013,23000000,13593473,Adventure
Redemption,97,2013,23000000,13593473,Drama
Redemption,97,2013,23000000,13593473,Romance
Redemption,97,2013,23000000,13593473,Western
Redemption,97,2013,23000000,13593473,Documentary
Redemption,97,2013,23000000,13593473,History
Redemption Road,64,2011,2300000,29384,Drama
Regression,6,2015,20000000,15824374,Horror
Regression,6,2015,20000000,15824374,Mystery
Regression,6,2015,20000000,15824374,Thriller
Regression,6,2015,20000000,15824374,Crime
Remember Me,51,2010,16000000,56506120,Drama
Remember Me,51,2010,16000000,56506120,Romance
Renegades,20,2019,77500000,1521672,Thriller
Renegades,20,2019,77500000,1521672,Action
Repo Men,13,2010,32000000,18195238,Action
Repo Men,13,2010,32000000,18195238,Science Fiction
Repo Men,13,2010,32000000,18195238,Thriller
Repo Men,13,2010,32000000,18195238,Crime
Resident Evil: Afterlife,70,2010,57500000,295874190,Action
Resident Evil: Afterlife,70,2010,57500000,295874190,Adventure
Resident Evil: Afterlife,70,2010,57500000,295874190,Horror
Resident Evil: Afterlife,70,2010,57500000,295874190,Science Fiction
Resident Evil: Retribution,4,2012,65000000,240647629,Action
Resident Evil: Retribution,4,2012,65000000,240647629,Horror
Resident Evil: Retribution,4,2012,65000000,240647629,Science Fiction
Resident Evil: The Final Chapter,84,2017,40000000,314101190,Action
Resident Evil: The Final Chapter,84,2017,40000000,314101190,Horror
Resident Evil: The Final Chapter,84,2017,40000000,314101190,Science Fiction
Restless,25,2011,8000000,2772511,Drama
Restless,25,2011,8000000,2772511,Romance
Restoration,34,1995,18000000,4100000,Horror
Ricki and the Flash,95,2015,18000000,41166033,Comedy
Ricki and the Flash,95,2015,18000000,41166033,Drama
Ricki and the Flash,95,2015,18000000,41166033,Music
Riddick,66,2013,38000000,94763758,Science Fiction
Riddick,66,2013,38000000,94763758,Action
Riddick,66,2013,38000000,94763758,Thriller
Ride Along,67,2014,25000000,153733800,Action
Ride Along,67,2014,25000000,153733800,Comedy
Ride Along 2,95,2016,40000000,124827316,Action
Ride Along 2,95,2016,40000000,124827316,Comedy
Rings,38,2017,25000000,82917283,Horror
Rio,46,2011,90000000,487519809,Animation
Rio,46,2011,90000000,487519809,Adventure
Rio,46,2011,90000000,487519809,Comedy
Rio,46,2011,90000000,487519809,Family
Rio 2,49,2014,130000000,492846291,Adventure
Rio 2,49,2014,130000000,492846291,Comedy
Rio 2,49,2014,130000000,492846291,Family
Rio 2,49,2014,130000000,492846291,Animation
Rise of the Guardians,2,2012,145000000,306900902,Animation
Rise of the Guardians,2,2012,145000000,306900902,Family
Rise of the Guardians,2,2012,145000000,306900902,Fantasy
Rise of the Planet of the Apes,31,2011,93000000,470986200,Thriller
Rise of the Planet of the Apes,31,2011,93000000,470986200,Action
Rise of the Planet of the Apes,31,2011,93000000,470986200,Drama
Rise of the Planet of the Apes,31,2011,93000000,470986200,Science Fiction
Risen,48,2016,20000000,46255763,Drama
Risen,48,2016,20000000,46255763,History
Road Hard,2,2015,1500000,113169,Comedy
Roadside,79,2015,500000,0,Horror
Roadside,79,2015,500000,0,Drama
Robin Hood,39,2010,210000000,322459006,Action
Robin Hood,39,2010,210000000,322459006,Adventure
Robin Hood,39,2010,210000000,322459006,Drama
Robin Hood,39,2010,210000000,322459006,Adventure
Robin Hood,39,2010,210000000,322459006,Action
Robin Hood,39,2010,210000000,322459006,Thriller
Robin Hood,9,2018,99000000,84747441,Action
Robin Hood,9,2018,99000000,84747441,Adventure
Robin Hood,9,2018,99000000,84747441,Drama
Robin Hood,9,2018,99000000,84747441,Adventure
Robin Hood,9,2018,99000000,84747441,Action
Robin Hood,9,2018,99000000,84747441,Thriller
RoboCop,96,2014,120000000,242981799,Action
RoboCop,96,2014,120000000,242981799,Science Fiction
RoboCop,55,1987,13000000,53424681,Action
RoboCop,55,1987,13000000,53424681,Science Fiction
Robot & Frank,26,2012,2500000,4934356,Science Fiction
Robot & Frank,26,2012,2500000,4934356,Comedy
Robot & Frank,26,2012,2500000,4934356,Drama
Robot & Frank,26,2012,2500000,4934356,Crime
Rock Dog,47,2017,60000000,24148488,Adventure
Rock Dog,47,2017,60000000,24148488,Animation
Rock Dog,47,2017,60000000,24148488,Comedy
Rock Dog,47,2017,60000000,24148488,Family
Rock Dog,47,2017,60000000,24148488,Music
Rock of Ages,29,2012,70000000,61031932,Comedy
Rock of Ages,29,2012,70000000,61031932,Drama
Rock of Ages,29,2012,70000000,61031932,Music
Rock of Ages,29,2012,70000000,61031932,Romance
Rock the House,2,2011,250000,0,Family
Rock the House,2,2011,250000,0,Comedy
Rock the House,2,2011,250000,0,Drama
Rock the Kasbah,28,2015,15000000,3386153,Comedy
Rock the Kasbah,28,2015,15000000,3386153,Music
Rock the Kasbah,28,2015,15000000,3386153,War
Rock the Kasbah,28,2015,15000000,3386153,Comedy
Rock the Kasbah,28,2015,15000000,3386153,Music
Rock the Kasbah,28,2015,15000000,3386153,War
Rockaway,84,2007,2000000,0,Adventure
Rockaway,84,2007,2000000,0,Drama
Rodeo Girl,90,2015,500000,0,Family
Rogue One: A Star Wars Story,45,2016,200000000,1049102856,Action
Rogue One: A Star Wars Story,45,2016,200000000,1049102856,Adventure
Rogue One: A Star Wars Story,45,2016,200000000,1049102856,Science Fiction
Rogue One: A Star Wars Story,45,2016,200000000,1049102856,Action
Rogue One: A Star Wars Story,45,2016,200000000,1049102856,Adventure
Rogue One: A Star Wars Story,45,2016,200000000,1049102856,Science Fiction
"Roman J. Israel, Esq.",40,2017,22000000,12967012,Drama
"Roman J. Israel, Esq.",40,2017,22000000,12967012,Drama
Romeo Is Bleeding,72,1994,10000000,3275585,Documentary
Romeo Is Bleeding,72,1994,10000000,3275585,Documentary
Room,80,2015,13000000,36262783,Drama
Room,80,2015,13000000,36262783,Thriller
Room,80,2015,13000000,36262783,Drama
Room,80,2015,13000000,36262783,Thriller
Rosewater,74,2014,10000000,3185717,Drama
Rotor DR1,35,2015,350000,0,Science Fiction
Rotor DR1,35,2015,350000,0,Family
Rough Night,87,2017,20000000,46844357,Drama
Rough Night,87,2017,20000000,46844357,Comedy
Rubber,55,2011,500000,680914,Comedy
Rubber,55,2011,500000,680914,Drama
Rubber,55,2011,500000,680914,Fantasy
Rubber,55,2011,500000,680914,Horror
Rubber,55,2011,500000,680914,Mystery
Rubber,55,2011,500000,680914,Comedy
Rubber,55,2011,500000,680914,Drama
Rubber,55,2011,500000,680914,Fantasy
Rubber,55,2011,500000,680914,Horror
Rubber,55,2011,500000,680914,Mystery
Rudderless,78,2014,5000000,567219,Music
Rudderless,78,2014,5000000,567219,Drama
Rudderless,78,2014,5000000,567219,Comedy
Run All Night,70,2015,50000000,66961644,Action
Run All Night,70,2015,50000000,66961644,Drama
Run All Night,70,2015,50000000,66961644,Thriller
"Run, Hide, Die",25,2015,50000,0,Thriller
"Run, Hide, Die",25,2015,50000,0,Horror
Runner Runner,53,2013,30000000,60512680,Crime
Runner Runner,53,2013,30000000,60512680,Thriller
Runner Runner,53,2013,30000000,60512680,Drama
Rush,71,2013,38000000,98230839,Drama
Rush,71,2013,38000000,98230839,Action
Rust,93,2010,250000,0,Drama
Sabotage,29,2014,35000000,18376443,Action
Sabotage,29,2014,35000000,18376443,Drama
Sabotage,29,2014,35000000,18376443,Thriller
Sabotage,29,2014,35000000,18376443,Crime
Safe,78,2012,33000000,41495213,Action
Safe,78,2012,33000000,41495213,Crime
Safe,78,2012,33000000,41495213,Thriller
Safe Haven,41,2013,28000000,94050951,Romance
Safe House,99,2012,85000000,208542162,Action
Safe House,99,2012,85000000,208542162,Thriller
Safety Not Guaranteed,77,2012,750000,4422318,Comedy
Safety Not Guaranteed,77,2012,750000,4422318,Romance
Safety Not Guaranteed,77,2012,750000,4422318,Science Fiction
Safety Not Guaranteed,77,2012,750000,4422318,Drama
Salt,50,2010,130000000,290650494,Action
Salt,50,2010,130000000,290650494,Mystery
Salt,50,2010,130000000,290650494,Thriller
Salt,50,2010,130000000,290650494,Thriller
Salt,50,2010,130000000,290650494,Crime
Salvation Boulevard,31,2011,5500000,28468,Comedy
Salvation Boulevard,31,2011,5500000,28468,Thriller
Salvation Boulevard,31,2011,5500000,28468,Action
Salvation Boulevard,31,2011,5500000,28468,Drama
Same Kind of Different as Me,95,2017,6500000,6423605,Drama
Same Kind of Different as Me,95,2017,6500000,6423605,Drama
Sammy's avonturen: De geheime doorgang,21,2010,25000000,71594792,Animation
Sammy's avonturen: De geheime doorgang,21,2010,25000000,71594792,Family
Samsara,18,2012,4000000,5966671,Drama
Samsara,18,2012,4000000,5966671,Documentary
San Andreas,19,2015,110000000,456258539,Action
San Andreas,19,2015,110000000,456258539,Drama
San Andreas,19,2015,110000000,456258539,Thriller
Sanctum,45,2011,30000000,108957098,Action
Sanctum,45,2011,30000000,108957098,Thriller
Saul fia,45,2015,1700000,9696537,War
Saul fia,45,2015,1700000,9696537,Drama
Saul fia,45,2015,1700000,9696537,Thriller
Sausage Party,28,2016,19000000,141344255,Adventure
Sausage Party,28,2016,19000000,141344255,Animation
Sausage Party,28,2016,19000000,141344255,Comedy
Sausage Party,28,2016,19000000,141344255,Fantasy
Savages,88,2012,45000000,82513490,Crime
Savages,88,2012,45000000,82513490,Drama
Savages,88,2012,45000000,82513490,Thriller
Saving Face,29,2005,2500000,1269705,Crime
Saving Face,29,2005,2500000,1269705,Documentary
Saving Mr. Banks,37,2013,35000000,114962525,Comedy
Saving Mr. Banks,37,2013,35000000,114962525,Drama
Saving Mr. Banks,37,2013,35000000,114962525,History
Saw,57,2004,1200000,103880027,Horror
Saw,57,2004,1200000,103880027,Mystery
Saw,57,2004,1200000,103880027,Crime
Saw 3D,79,2010,17000000,133735284,Horror
Saw 3D,79,2010,17000000,133735284,Crime
Scouts Guide to the Zombie Apocalypse,25,2015,15000000,15554855,Comedy
Scouts Guide to the Zombie Apocalypse,25,2015,15000000,15554855,Horror
Scream 4,55,2011,40000000,95989590,Horror
Scream 4,55,2011,40000000,95989590,Mystery
Screwed,11,2000,12000000,6982680,Comedy
Sea Rex 3D: Journey to a Prehistoric World,31,2010,5000000,16515203,Documentary
Season of the Witch,89,2011,40000000,91126600,Adventure
Season of the Witch,89,2011,40000000,91126600,Fantasy
Season of the Witch,89,2011,40000000,91126600,Action
Second Act,83,2018,15700000,63288854,Romance
Second Act,83,2018,15700000,63288854,Comedy
Secret in Their Eyes,94,2015,20000000,32608019,Crime
Secret in Their Eyes,94,2015,20000000,32608019,Drama
Secret in Their Eyes,94,2015,20000000,32608019,Mystery
Secret in Their Eyes,94,2015,20000000,32608019,Thriller
Secret in Their Eyes,94,2015,20000000,32608019,Crime
Secret in Their Eyes,94,2015,20000000,32608019,Drama
Secret in Their Eyes,94,2015,20000000,32608019,Mystery
Secret in Their Eyes,94,2015,20000000,32608019,Thriller
Secretariat,53,2010,35000000,60376247,Drama
Seeking a Friend for the End of the World,48,2012,10000000,11766959,Comedy
Seeking a Friend for the End of the World,48,2012,10000000,11766959,Drama
Seeking a Friend for the End of the World,48,2012,10000000,11766959,Romance
Seeking a Friend for the End of the World,48,2012,10000000,11766959,Science Fiction
Selma,25,2015,20000000,66776576,History
Selma,25,2015,20000000,66776576,Drama
Serbuan maut,96,2012,1100000,9297407,Action
Serbuan maut,96,2012,1100000,9297407,Thriller
Serbuan maut,96,2012,1100000,9297407,Crime
Seven Psychopaths,36,2012,13500000,33035736,Comedy
Seven Psychopaths,36,2012,13500000,33035736,Crime
Seventh Son,24,2015,95000000,108874967,Adventure
Seventh Son,24,2015,95000000,108874967,Fantasy
Sex Tape,54,2014,40000000,126069509,Comedy
Sex and the City 2,16,2010,95000000,294680778,Comedy
Sex and the City 2,16,2010,95000000,294680778,Drama
Sex and the City 2,16,2010,95000000,294680778,Romance
Sgt. Stubby: An American Hero,6,2018,25000000,3645957,Animation
Sgt. Stubby: An American Hero,6,2018,25000000,3645957,Adventure
Sgt. Stubby: An American Hero,6,2018,25000000,3645957,Family
Sgt. Stubby: An American Hero,6,2018,25000000,3645957,History
Sgt. Stubby: An American Hero,6,2018,25000000,3645957,War
Shame,97,2011,6500000,20412841,Drama
Shanghai,5,2015,50000000,15505922,Drama
Shanghai,5,2015,50000000,15505922,Mystery
Shanghai,5,2015,50000000,15505922,Romance
Shark Lake,1,2015,2000000,0,Thriller
Shark Night 3D,52,2011,25000000,18877153,Horror
Shark Night 3D,52,2011,25000000,18877153,Thriller
She's Out of My League,62,2010,20000000,48680977,Comedy
She's Out of My League,62,2010,20000000,48680977,Romance
Sherlock Gnomes,54,2018,59000000,87527651,Romance
Sherlock Gnomes,54,2018,59000000,87527651,Animation
Sherlock Gnomes,54,2018,59000000,87527651,Comedy
Sherlock Gnomes,54,2018,59000000,87527651,Family
Sherlock Gnomes,54,2018,59000000,87527651,Fantasy
Sherlock Gnomes,54,2018,59000000,87527651,Mystery
Sherlock Gnomes,54,2018,59000000,87527651,Adventure
Sherlock Holmes,42,2009,90000000,498438212,Fantasy
Sherlock Holmes,42,2009,90000000,498438212,Drama
Sherlock Holmes,42,2009,90000000,498438212,Horror
Sherlock Holmes,42,2009,90000000,498438212,Action
Sherlock Holmes,42,2009,90000000,498438212,Thriller
Sherlock Holmes,42,2009,90000000,498438212,Mystery
Sherlock Holmes: A Game of Shadows,69,2011,125000000,535663443,Adventure
Sherlock Holmes: A Game of Shadows,69,2011,125000000,535663443,Action
Sherlock Holmes: A Game of Shadows,69,2011,125000000,535663443,Crime
Sherlock Holmes: A Game of Shadows,69,2011,125000000,535663443,Mystery
Shrek Forever After,27,2010,165000000,756244673,Comedy
Shrek Forever After,27,2010,165000000,756244673,Adventure
Shrek Forever After,27,2010,165000000,756244673,Fantasy
Shrek Forever After,27,2010,165000000,756244673,Animation
Shrek Forever After,27,2010,165000000,756244673,Family
Shut In,50,2016,10000000,11360665,Drama
Shut In,50,2016,10000000,11360665,Thriller
Shutter,79,2008,8000000,47782426,Thriller
Shutter,79,2008,8000000,47782426,Horror
Shutter,79,2008,8000000,47782426,Science Fiction
Shutter Island,52,2010,80000000,299461782,Drama
Shutter Island,52,2010,80000000,299461782,Thriller
Shutter Island,52,2010,80000000,299461782,Mystery
Sicario,100,2015,30000000,84393749,Action
Sicario,100,2015,30000000,84393749,Crime
Sicario,100,2015,30000000,84393749,Thriller
Sicario,100,2015,30000000,84393749,Action
Sicario,100,2015,30000000,84393749,Crime
Sicario,100,2015,30000000,84393749,Thriller
Sicario: Day of the Soldado,59,2018,35000000,75885196,Action
Sicario: Day of the Soldado,59,2018,35000000,75885196,Crime
Sicario: Day of the Soldado,59,2018,35000000,75885196,Drama
Sicario: Day of the Soldado,59,2018,35000000,75885196,Thriller
Side Effects,32,2013,30000000,66742138,Thriller
Side Effects,32,2013,30000000,66742138,Crime
Side Effects,32,2013,30000000,66742138,Drama
Side Effects,32,2013,30000000,66742138,Music
Side Effects,32,2013,30000000,66742138,Drama
Side Effects,29,2005,200000,44701,Thriller
Side Effects,29,2005,200000,44701,Crime
Side Effects,29,2005,200000,44701,Drama
Side Effects,29,2005,200000,44701,Music
Side Effects,29,2005,200000,44701,Drama
Silence,42,2016,46500000,23726626,Drama
Silence,42,2016,46500000,23726626,History
Silence,42,2016,46500000,23726626,Drama
Silence,42,2016,46500000,23726626,History
Silent Hill: Revelation 3D,5,2012,20000000,55975672,Thriller
Silent Hill: Revelation 3D,5,2012,20000000,55975672,Horror
Silent Hill: Revelation 3D,5,2012,20000000,55975672,Mystery
Silent House,97,2012,2000000,16610760,Horror
Silent House,97,2012,2000000,16610760,Mystery
Silver Linings Playbook,59,2012,21000000,236412453,Drama
Silver Linings Playbook,59,2012,21000000,236412453,Comedy
Silver Linings Playbook,59,2012,21000000,236412453,Romance
Simon,43,2006,1300000,1738663,Thriller
Sin City: A Dame to Kill For,16,2014,65000000,40650842,Crime
Sin City: A Dame to Kill For,16,2014,65000000,40650842,Thriller
Sing,29,2016,75000000,634454789,Animation
Sing,29,2016,75000000,634454789,Comedy
Sing,29,2016,75000000,634454789,Drama
Sing,29,2016,75000000,634454789,Family
Sing,29,2016,75000000,634454789,Animation
Sing,29,2016,75000000,634454789,Comedy
Sing,29,2016,75000000,634454789,Drama
Sing,29,2016,75000000,634454789,Family
Sinister,69,2012,3000000,87727807,Mystery
Sinister,69,2012,3000000,87727807,Horror
Sinister,69,2012,3000000,87727807,Horror
Sinister,69,2012,3000000,87727807,Thriller
Sinister,69,2012,3000000,87727807,Mystery
Sinister 2,91,2015,10000000,54104225,Horror
Sisters,57,2015,30000000,106030660,Comedy
Skin Trade,19,2015,9000000,1242,Thriller
Skin Trade,19,2015,9000000,1242,Action
Skin Trade,19,2015,9000000,1242,Drama
Skyfall,52,2012,200000000,1110526981,Action
Skyfall,52,2012,200000000,1110526981,Adventure
Skyfall,52,2012,200000000,1110526981,Thriller
Skyline,99,2010,10000000,68264973,Science Fiction
Skyline,99,2010,10000000,68264973,Action
Skyscraper,78,2018,125000000,304115534,Action
Sleight,72,2017,250000,3934450,Drama
Sleight,72,2017,250000,3934450,Thriller
Sleight,72,2017,250000,3934450,Action
Sleight,72,2017,250000,3934450,Science Fiction
Sleight,72,2017,250000,3934450,Drama
Sleight,72,2017,250000,3934450,Thriller
Sleight,72,2017,250000,3934450,Action
Sleight,72,2017,250000,3934450,Science Fiction
Slender Man,80,2018,10000000,51723644,Mystery
Slender Man,80,2018,10000000,51723644,Thriller
Slender Man,80,2018,10000000,51723644,Horror
Small Apartments,90,2013,2000000,0,Comedy
Small Apartments,90,2013,2000000,0,Crime
Smallfoot,69,2018,80000000,213691277,Animation
Smallfoot,69,2018,80000000,213691277,Family
Smallfoot,69,2018,80000000,213691277,Adventure
Smallfoot,69,2018,80000000,213691277,Fantasy
Smurfs: The Lost Village,5,2017,60000000,197578586,Adventure
Smurfs: The Lost Village,5,2017,60000000,197578586,Animation
Smurfs: The Lost Village,5,2017,60000000,197578586,Comedy
Smurfs: The Lost Village,5,2017,60000000,197578586,Family
Snabba Cash,68,2012,4300000,10212403,Drama
Snabba Cash,68,2012,4300000,10212403,Thriller
Snabba Cash,68,2012,4300000,10212403,Crime
Snatched,51,2017,42000000,57852177,Comedy
Snatched,51,2017,42000000,57852177,Action
Snatched,51,2017,42000000,57852177,Comedy
Snitch,26,2013,15000000,57907734,Thriller
Snitch,26,2013,15000000,57907734,Drama
Snitch,52,2012,850000,0,Thriller
Snitch,52,2012,850000,0,Drama
Snow Flower and the Secret Fan,70,2011,6000000,11348205,Drama
Snow Flower and the Secret Fan,70,2011,6000000,11348205,History
